1月用电量,2月用电量,3月用电量,4月用电量,5月用电量,6月用电量,7月用电量,8月用电量,9月用电量,10月用电量,11月用电量,12月用电量
33.92485241535712,48.62093520680493,71.1707012368661,47.304153362512736,72.41191362706715,79.63729926675482,31.480105019654815,98.67329504745749,2.9266556547559386,9.225585330071272,37.91699314500764,30.51789999669905
11.263154501877626,51.27402415503194,90.91655732187773,46.14285810839234,57.262260753871054,75.05824130091517,66.1824281765312,34.147822620809784,64.07992966795942,88.96734812208209,59.016205420786214,21.77873360542607
88.60366154999303,26.768775691646105,38.32871713953306,84.31334023243811,2.2707192715297864,69.7574939166211,22.847493499396364,36.46222274354933,87.53409203861719,9.701039038990643,94.02700730737,15.915584468768696
3.463419104474974,3.5521924465173216,87.02452265147815,24.644934391339557,82.87750414796133,95.61476890418038,59.43170877499549,8.71680050259297,0.28557639408500757,99.50035414578547,11.917803598010835,45.69605321623831
28.90780628802936,61.42813619808663,98.47319977128049,78.79250485749154,43.64301051918474,1.557366973714458,52.351274994205674,7.686598933689604,37.117866042669455,52.033927399938285,64.92846835724531,13.837109694573414
73.4282618523156,6.370570687555455,14.278853421248016,68.27260437596209,42.294347829147036,26.252948647745022,17.349007085952994,4.251206886977677,64.18033521741012,75.78617953580003,27.3736515982163,22.321407065264477
33.59488895210202,47.417816426789706,58.65738692017638,81.03871267422937,77.57790248291414,56.8072329685402,93.80355365413605,85.87779928863966,89.00494746716431,68.20915896109112,33.011425657438465,49.564735879149204
89.34060516223322,36.67553379219156,17.396693470727197,61.24871011117947,87.84435131243485,47.98513042773932,59.63290305944919,91.04267792007926,83.2748449603699,4.4349553567760385,4.650960611147481,34.681252879247424
56.79465745309679,84.61109828717845,62.22533072270352,93.81015428385713,42.1799988547309,66.48042453367869,42.029614544755844,84.74016583396143,42.48420837958832,25.96711233071609,73.74289897385191,97.42720927240333
80.64718593281378,77.61768576420152,76.10839077701885,89.71350603660638,13.639056711890285,21.411054661440808,42.97793083513329,68.80925174680586,44.71927939315476,85.53100852522975,69.1331928341114,65.2931123194976
41.232934387618,87.09720791034017,79.00494803591052,76.6695129632893,12.249742328904379,59.00400554699938,84.59963875266234,57.69994855359101,0.15430005718967132,10.046630938116841,57.0532894467096,8.22944420923859
22.529213811970173,53.594068479425836,83.62712010610505,22.861939552109924,70.8242148453894,17.854734117962334,20.266070751671517,45.03643871970632,54.08138834154885,41.3627955189862,27.038020036519583,24.424889528017413
61.3985382258275,88.14322744778204,62.14330675168783,51.222879748907765,58.45324049891671,18.007282959907855,10.23637404862826,39.42685293070102,3.223991950364169,28.501904432033996,39.03487947821531,61.84233377429015
32.76819802864039,75.75550495034227,47.23686636456789,19.610809522264596,39.65463664270972,35.62971151956209,48.046049545497596,98.53701752967132,42.30121942431521,55.58496431370165,83.57520340584863,23.828553382375073
35.18577104162056,90.27989189800275,11.381040734971325,1.5614562997565695,42.8523022865674,72.8494260303707,59.69312214049235,45.397843655111735,83.53416499747627,85.07288128471299,74.9307033954795,61.61251780314782
31.404399998554855,61.85254500631058,23.081608252081775,32.423405071745435,35.33643567884416,74.15349458171873,59.044953815851606,7.9611125222029955,45.432658673158144,77.36836745864647,87.72016486811467,54.873498119377096
68.86742128116032,21.72926210641739,4.224079404669501,64.64250808328232,3.5564039066939612,51.27933875455366,58.061994085948264,13.017764381187714,66.0973579767789,25.630698975165657,67.99142741708067,72.9510155732052
9.950977255037097,43.80798012277839,21.809693490607895,22.92234310408453,90.9335661017958,51.953662780741205,8.302326757288592,66.42006710550568,99.7071488956804,62.03179119893139,64.19958911392239,94.97856553078599
21.359836442346246,44.33224688360154,9.734676013733479,14.14950476307759,88.88906848270271,75.30610120583441,90.71811406645513,46.36202547910916,59.789126862723826,25.409183037404446,31.41068754307045,99.90661467101246
98.3987763656721,66.04366779698906,20.929817924776884,4.23189569608059,48.33023338688274,57.03844635121471,36.60124511396107,65.93133663883306,21.57929960767504,15.825384523766195,89.56279708266803,47.64604734767685
98.32426593048497,9.39305452657887,5.230611231210613,22.828830556011493,64.63100270906315,6.670449270490886,69.04054970512668,50.771532187702185,72.01681956829276,65.64231711277486,24.80824543297604,17.696659282778416
32.24269675324586,9.740014702252752,44.962926286097414,83.62077350455712,72.8747085048108,63.654645906216544,0.037964532245737814,70.39857656150711,2.395022308456496,1.2910348843510833,30.870522181592154,95.9945804271117
39.15308022670148,54.33727197748378,74.52513848537822,80.69387617624692,96.3051668719452,14.466113053302909,24.067513390979368,31.44700812683373,1.4491956052395727,72.96702811621039,23.131363509362636,66.93063490491377
3.4946664295889662,90.82823666264919,59.18501067043539,88.38382103740098,32.71118504200798,34.90787415120289,13.739700200390615,1.1398461765702916,67.32459842391673,82.33468633577691,97.69924776335037,99.61140863061519
58.426401605236435,58.97628453877508,22.822482372390873,47.050101964614285,22.283610709746394,98.73803167275409,4.21831758560095,15.7663666004615,75.60581834925942,32.628987071770034,15.240574264772278,14.85395853863417
24.494628004357864,21.172649020745503,73.75534201425447,31.062887228968307,48.860805514367556,18.116557491450703,51.74820010357881,29.417929449218583,53.09947302846238,31.329887608400576,47.73467408688313,41.44853036483362
60.717153765031995,94.9598527363945,15.853512849488105,28.718919804108044,72.45953443755329,68.60040146011137,63.22523291584612,19.11287273139557,50.034973945046815,37.89174591989698,48.07955890860334,99.96034133174216
63.49655225071847,20.43266938710576,15.405803345808334,2.1613886897984713,48.667112362187346,21.64192257233819,44.630139350943224,43.89677699866319,85.43148423010717,52.47607959690029,40.03433003866894,25.575618599599803
82.6004123998627,26.333793667489335,57.19854994231155,80.31616952306025,59.77920925993614,72.72731373428346,33.26799785561019,60.35708964684385,60.552973422765675,53.50805953147854,66.59216146693979,99.52896253574146
56.682345002254955,57.994699042313094,65.08121721365146,47.951965703512734,32.12650116564777,54.190228660405225,66.79198496344542,1.3692170507606738,26.531746111611376,52.97718249103873,34.38955953905744,33.98202460977513
63.76428073477359,30.426237079124142,61.40523106639383,44.56627673015577,74.83343466598286,21.725050738419682,95.02755755997661,90.70996050202919,21.56763179006309,7.870384868979075,36.91872662251221,39.615922243583
76.68050724181306,90.87431497280294,24.88214390996031,62.31139969424769,36.65545417363965,49.829847622911075,17.22280088754863,80.74141017629833,60.11228832251763,97.40916027803738,66.38919924176962,90.83250299889492
0.6564419136267707,16.148532805618377,33.71323460971064,91.18043766216516,34.73091498076148,7.198725340277634,61.00914857699753,80.03688173925258,11.511309410366,66.72061257836351,58.05798719188796,53.168731857943094
61.6525234038566,63.939858424239596,89.58475482300689,79.46375679165654,99.31842992687538,43.12839065360047,88.04639207075692,23.990270414947766,23.284541118914802,58.58233979801618,91.38327082528748,91.03094154946696
94.76137540336593,28.58440321647696,12.781934264862782,79.70728607091205,12.713353254591464,35.70151047136889,52.024571041468256,61.733578110221785,5.090980542487655,28.533774622310148,22.128788790379062,18.590193801795184
18.881587839737435,7.271814650934882,43.901464052741204,13.65201048435598,30.560002914832374,0.6700592656537996,73.96178482096725,12.683488693635624,26.256578093240822,4.215905686723609,41.21501512487906,99.07548814452008
6.0241333406509945,71.9760775487962,45.951612708810586,32.540467782533575,56.386259737874525,83.13721589328817,99.62439126581263,94.59805126470485,54.2537375073891,17.344464740167155,84.03695640552361,12.579787864781578
92.87598265684029,26.920416349074095,13.863106242002775,88.96193099481742,42.510185751988274,33.84724411520198,98.6592508045377,83.3745659521417,31.743135050572803,91.76039267102867,81.05208772834355,66.69018145240157
87.87094194368619,69.3881212226241,58.129380192405236,6.002524074728887,18.20883541158038,65.60313599008022,54.200987666793786,70.9100232796439,95.58828905399278,26.41961540308878,61.60932299296083,53.70117629292762
30.892471729143434,42.154126805224315,72.81545084071736,36.04596312896125,97.90923093935521,65.19433003663309,14.572158873816942,76.5125971174523,14.95084528269408,72.923175633646,91.08820552776878,77.86490098081832
48.336059633413406,44.63462988852479,58.50754163146106,96.05048160009095,54.59788106579365,42.38053655788369,16.4280130405951,3.520376548674553,0.5677095955479494,70.6844649265916,5.4582777742018145,36.875748518533314
2.714430364351861,44.31200538290143,11.780836702742715,19.697169569374484,12.389092674450875,86.19196031270089,11.683899230927853,68.49984189498319,1.1549897565887424,13.819039993041017,91.03268356831443,8.100485627739506
36.364184440914194,14.920536303657661,47.32036708419247,56.924542511009726,19.622431138247986,10.255289089205476,6.702541965478237,94.78973064424659,83.03609511021413,0.08061038516519181,54.80964509030633,85.12445480929036
69.44737475359035,69.70655167054271,80.87726187590204,83.75146432204974,33.21619284258066,5.428619995317563,35.55881475705907,53.59569207594458,18.224971809768363,34.44778727421425,58.9295503530777,40.40235705160921
16.180951619725047,77.41988623795633,38.88657140611408,11.30294284085841,6.036031621881543,6.405906227792968,14.872961249833105,93.44279541433916,40.10709099466645,10.1489704188082,94.46673828928257,62.107160739782245
86.50289068993541,60.95614382407253,28.923366870919097,37.8843842354836,84.00440809541536,83.22924959646151,83.24430846826851,91.6625667956874,30.510232632186852,86.62272317522522,59.143984739711264,45.288294140538966
84.34241919552957,3.3373418745810124,19.840280190380533,45.5457945640148,78.16172087514363,84.15647587685362,92.04400634199357,21.918060692137363,78.02596819864158,25.202355529016764,34.93621261607427,84.79430331411578
2.597956309531413,93.03390572105185,13.421933324652946,19.960244059158462,41.09682677082974,71.23511142128831,23.654288207468753,20.802625528628703,73.17184560932375,87.56458600458116,91.93815961911653,19.03029164002409
83.26552795152558,98.51438739890538,2.7754145670230157,38.94974263043868,88.49971883543081,57.855815664768926,30.621259439059678,19.974391339219455,76.40920562644673,93.9798717907984,96.87759158513562,7.1362950397804825
96.29543899791753,90.82883734638975,95.38801470935839,34.06796146486409,52.40914195292419,81.79692740388856,55.86971586454332,35.618642336391126,32.701634243344444,18.718987961701437,39.83015070504052,4.775169764497511
43.37119034318931,2.197899204067544,55.38052352637598,75.51424762323833,38.932941179095856,18.297380434529497,44.045763146100256,23.408370347605654,54.860199075754245,59.97844937524911,38.54441858516099,3.347527270727546
14.646191200428781,69.325237666126,10.305675756329414,15.066307022708013,9.924056900299426,75.26274379945896,66.31529095997493,30.77977646094383,25.522251828828935,81.26496815686095,37.82564450327295,59.64769731761663
16.084860296686077,46.34203887017826,93.53313019937724,39.71523971935424,96.66352891443766,1.091010607514975,17.37890721573977,22.643441828433275,87.62751233242777,70.38902865527307,90.31524909795539,98.9312953469053
39.094061456492234,3.0003105176493294,36.9568848591027,19.506561023925883,26.6101892968901,8.483341787724907,11.582190344874633,31.89573578216949,18.15961198093553,67.58784019647072,63.329741191256474,97.6387269735025
17.390813982339647,37.17314834802258,29.45803310281131,17.066674697351846,98.47342860624582,12.881386580999365,14.381407686819326,1.6651808576345961,36.68880046504338,17.22760014617818,38.73094937911635,58.730979899757955
60.89191046703032,51.31903897141117,1.693256338398541,15.317201440114747,62.61077552032551,51.36355846112237,44.16016800261542,36.7684058704829,73.58335108428028,63.10762834991659,8.458722727743172,97.1198686914726
11.908668765929697,39.07318403465592,79.0589312817161,80.1799200520485,65.39913463921445,92.11488479006547,59.97022567203558,1.4347134036579057,17.2520247641477,84.9170669007885,26.884349877676485,58.94683842019779
64.86034660433242,57.703488643921354,26.651012516538085,54.9032429841811,75.34087073810647,66.34991727868217,74.09975972122412,94.30904492025589,54.61838166113998,81.00264158434636,37.013372647695995,50.990160627599266
75.99629049687793,85.27138203211273,68.61963628633384,87.06797324730513,43.047990465374944,18.470028488969437,41.85792209216791,30.144372127031914,67.45618532946189,99.08678660555465,75.20010001300052,14.824380674070014
14.2604373865985,80.33678663819896,21.05016513935336,21.53410116881854,49.03483487309912,79.0197844462466,91.04898526577081,53.38766565080564,53.9247064202459,47.100752629984186,57.15701642680903,27.23597879201314
82.44790562674916,73.44391633571915,93.01914219140448,92.09470223408478,42.94625257513117,15.293625183957637,84.00476946286722,74.9925133140713,80.20095319848744,76.95453127398892,97.30372923050845,85.7420439295484
77.22529440827778,45.44062973505524,83.36851687342853,91.69571349743399,20.563567761352253,40.725129867438206,27.53138455813504,16.48101252301376,31.976608160700415,18.61403083636364,17.479478894366316,49.922170384448414
81.0118708320833,89.10459388490817,61.226068843722395,92.71332139871187,7.025584438284427,50.61256543651253,36.5513312774413,30.37373091223031,47.972332710068855,15.313213276014359,32.38578967272534,56.85509597098323
7.893074649905262,94.00932121708294,92.37822304465931,14.927341000631033,9.318845887278936,70.91704581227377,62.22031449013783,63.58201617113951,9.373135505043727,41.380145829892555,36.08952840875877,14.719207565499593
40.193085517678476,88.133753153051,51.355869601523786,11.451614561236866,79.96570847054896,74.22190869271503,33.11909847894309,56.56529483831183,31.480337467339204,91.6994165661595,68.41984606623647,94.89645625981838
71.70727685325204,12.867429727577196,83.22148502037794,32.88678003708522,17.40145024064883,10.737675314884454,98.04693079567855,9.4559749758246,91.88029914847866,15.987589558571525,37.92095854685071,91.34964670596001
22.31353048504815,48.64814690030307,8.619972483102922,42.053303590588634,29.973814329371063,35.506107534953394,18.721138312346987,77.25535790063273,25.34931762720958,68.60605546086386,50.4155030649747,66.24862199445988
33.69672493692345,22.001787674529037,91.21919121421833,46.73320844604194,95.12354561997564,33.911630068050115,26.8213481754196,73.87300215136214,47.86316462962983,68.48674597661285,67.18107161005776,73.4433897746813
65.35198888729046,46.14197315471499,31.09208930314753,45.623957418120085,10.347367601344793,61.93229898951335,34.957929471974346,36.31280208814892,55.476400150658336,54.374002607119095,97.36384430388331,83.3776178549177
13.621645373275904,96.39586419570637,59.45439233866868,21.725215129762866,1.7137290064201616,63.53335207242431,74.16001164913962,14.4981614786993,38.511692932973105,15.559785226736134,5.190756297344601,84.75453103818637
75.39724413244164,53.68307834218995,92.03261548723589,21.50311786658299,45.03818592024798,67.96601232106666,60.19144975039883,6.211101641099292,1.2839918108760062,58.44246223224155,22.803695785460576,22.208763829292256
40.82326481463051,36.243129036494224,68.6006758124767,61.91026541765407,18.76547851860727,54.07741315360014,71.26746212147432,91.88922181748814,11.416323927292504,67.01913997690907,86.50226209408125,31.886699878188896
72.74134410571723,15.142651973387544,89.04445681208001,29.472624947987956,26.692757204877758,35.08847808350596,64.99056326765455,41.42410485836251,19.72831354123501,82.38564826809302,19.77466596479275,65.36170596847987
81.07484804949398,47.1171247761023,46.84129585022029,89.58093077792785,87.70853146090266,84.82961485707251,19.274157199080953,66.70041638181677,17.08577870210184,30.316448552110952,78.35835073681807,72.25956177465402
85.67917334438911,31.941321596973626,17.491759012764717,46.88926810026718,89.08144099329213,27.229895299541273,60.84348718865134,75.31691216389153,46.625865114073164,74.0318129299779,8.169751024184047,25.157002506658422
2.292373310069873,15.822879630945884,27.458346285583502,86.61770237133634,28.046476714194146,95.09052204930055,94.63601064502139,65.01174441690219,57.46499562309483,28.882849173598323,73.14817890304995,51.38812110858858
82.64955021169715,31.082908823820166,77.97937976156419,97.3999761958068,61.433006875062276,97.89500146282917,54.22326525590968,12.389534802054813,70.81125854070365,58.32126384391552,80.63711056835065,37.873811241151365
40.75190738053639,39.602208307437905,84.53720492874282,94.41147846062854,98.7127071409245,80.5757265112183,73.44556667476951,88.73145210890098,63.99437103947688,61.73209036378321,68.58107862054823,78.2705384761118
20.180252455161217,84.88234568862013,0.3049029296075756,70.5224943342597,1.4780173343798775,27.868216134434466,31.052282401023046,24.574392337577734,82.94515729317243,53.162971740810605,62.6062707553275,89.132081909337
96.68198085943037,1.4831377469651796,61.63365677841558,9.931986786832002,62.63033458715162,54.89793773433461,77.23436136945999,70.12553572508405,70.13942221081265,34.53327490723699,84.24551057298264,94.23681751966232
6.2052928943592045,0.0014442457662688923,31.658582519233992,44.5425675494972,58.889482087641845,44.42908155160086,21.013001052249813,77.18347700131126,89.74462111761187,9.771976398896332,4.483320453616669,9.780502830477412
88.89407958678954,83.32553857150035,24.328000902533987,68.57242606031339,49.96231809802643,9.217407576676484,63.950111799649136,81.53945207110256,96.13883231475407,25.799844525759408,26.613183715579126,71.14577140731906
67.8690201022689,21.254998395127934,92.50808639900956,66.77548316622527,81.83261950869311,69.05965492409382,45.89211692610573,81.99011740482588,51.40525110622115,18.08736212874318,59.52833194967469,69.35664096121519
18.400878587801905,9.498343552041966,42.26140104845605,7.240386696793555,97.79817283630786,74.37945004559023,70.32820146091863,70.97897094009443,18.249677952248245,24.63857456640637,98.83712721409341,5.715501120454647
63.091910609018434,43.74107384417867,79.67761115000769,94.28255224306304,33.59977030597779,6.715423491490036,25.690039478213134,61.21352967503616,84.90157293518487,5.383788995234873,44.505280054246285,31.661292174761346
34.41300232186081,91.0943507240311,90.23434742146844,12.742929186360508,5.615162080891977,57.96851509443025,90.41263539519159,51.446726611466644,8.722645251604,36.31293326417854,82.84291791622447,21.530638498918574
62.43246676071939,33.176246314313616,39.86765559636295,34.12582960120132,59.936018254020276,91.33713270878896,7.97149082958466,27.271410660199834,35.0875392032005,39.936660045136804,58.15663263293417,46.36708825809319
47.363575824434335,55.87294111146747,56.16930014774377,10.867642662690313,2.816456526536981,22.426895177248696,48.055196475710446,46.568768720613996,83.11384098661513,36.620423866927695,9.413034458560087,15.469214340963822
55.001437384993814,85.70697080563896,48.20508028361479,15.187206827637855,30.114998531570038,60.2575973758848,31.045026405006794,32.64461117690016,36.799982265283546,22.08183453756084,44.712457392578855,53.7720691624446
37.40599920451555,54.512627332195585,1.604537415251872,12.884482264280928,73.12500253176664,62.58666346692109,83.58945186356196,14.760503927215286,91.58833867411572,1.5383793187585315,53.91203633093872,17.559638150906288
42.71372006439352,18.293192228496157,26.90824831754368,94.66450318827945,42.63794461615763,92.6285702296642,8.589192486088827,92.14979518795936,27.269493617609708,28.492696769293925,33.936529529803074,68.10257090891079
12.934445378437653,86.16446725217408,81.51828905357556,2.5614364941651036,22.563105026694743,73.01278138653733,69.5157627865293,95.15550863507372,34.63521232241512,54.13445986076149,76.50653852387225,71.04928113027154
70.89144967044895,23.807712368371035,20.023524917200252,17.27265612337716,58.7956385854807,76.02719360996282,90.07458892419457,47.296923760783336,94.3213207722161,56.414658149805305,53.71038778282695,43.75073244466946
29.20956195118638,2.4831444643799827,30.464001245827276,10.587020627325462,67.29002238900728,62.9764362241742,34.718879988721895,39.49740121845122,19.059776542681806,96.87290063576002,55.7948806899019,96.46464270412265
92.473400372143,96.38307567794531,62.37999702447365,16.072421754444534,62.75813073511366,89.31438197171869,2.2234549328418396,0.03862570841434154,98.38548691026223,56.15310559287804,67.02685543505052,24.003288270904054
97.33463041661409,81.90033765029227,76.13919535062261,19.95883609965803,33.3563378294858,41.67370509780676,68.16212709080119,81.47231040600731,7.972591632820592,19.27245741728797,64.26359863445215,14.539685259923218
26.374880493100417,78.69563610080515,81.52963908624386,88.88419952372948,33.52298740617686,40.10343150230076,17.06332720949202,42.918061560560886,16.620427653778826,6.619826161581422,69.39666368561166,15.110634638277109
28.193781728075773,65.147327660332,83.08595744083297,89.95837016750477,4.785817255560598,53.65250115645431,24.360176079435234,2.0943854742500934,15.440379337093635,26.76797171641523,36.69199702381138,30.69812314755177
98.23205875778625,76.42228583170152,90.85278779237466,36.18243897256397,1.2640757678203718,83.51543560382369,37.132353395145024,11.50956174463439,69.0252438679628,86.79505118833248,35.84219747661006,62.58989962980369
59.378630728332816,4.988929026879807,86.92340746537958,62.01671885504523,67.36651869694833,43.11564170993898,26.90978625861079,8.555782859874473,60.089943212687466,99.96757440870637,13.332960895743406,78.115805768686
62.5670085063787,87.16175909061799,83.85568566383323,82.09325312007545,6.88463675649702,40.36578358011226,61.51691119014243,89.03879415617992,2.672318387568162,72.57306786276155,48.37275819472566,49.87503333207549
67.58343464705273,90.77700982711184,14.71241336911877,31.734224449222204,23.661061578954257,58.86347240795764,72.10770688214089,82.8879667146055,12.28419923944768,19.002697936129167,78.21165390771682,26.050261329744085
39.946786403199816,52.74438113634364,29.97678465712992,1.1516534068107043,13.293409381046805,55.03033781906063,19.92396866366628,82.6864717130029,41.23822019299336,52.4066437416376,59.212711448824365,80.44336438540213
6.617448216317278,92.42733267638317,53.99308466216836,69.9263600205225,87.12575041159779,19.525877853867748,86.66960876378621,71.1427057893082,36.399673727170125,66.37117909904804,87.39967397132048,56.68577516093589
33.575496946758086,43.8219569538788,70.37961788489052,3.9694829513929997,56.04509590607921,50.440610492301076,15.720185309579083,47.697997432786444,3.7221034669241204,55.415934516066045,82.82866500082392,6.771760979609665
91.78319097893535,26.729854316011558,20.952311341134077,20.115041439745372,84.08513768361446,90.81327457090339,12.965199956344254,5.585335252203749,74.99101827515932,95.14541042123301,38.72806814460286,33.939306911074354
76.94626933569761,18.03069708720909,96.12904733487616,51.337225573648404,39.71793816485386,33.40812211795071,61.247887397142065,0.49757558530277857,36.342658369396034,57.31039066451162,91.75102163397628,45.7023690090725
62.69487560007657,98.10284268444482,69.67076895117607,57.35091743110432,88.90464698354911,46.087290616853096,49.61907391904562,48.45207212414093,68.00342842168168,34.878151605980264,65.47901313612608,37.93850253330412
2.497631280021928,70.6813545360497,98.15740531630968,54.74910726583442,24.10351144932543,36.13371197412175,18.452020489935062,50.23311109931361,63.21946468191817,4.650121390916873,32.04152221477552,3.2240804141426938
44.79375307430745,74.26065524042275,58.919968224150146,55.76707758882943,92.99936070627908,8.256594811068762,35.33164438216729,61.31685503769815,15.436339276319021,43.59115744225169,59.14281357372477,39.338362355290556
94.58769427709647,16.772079856542366,65.05654884352062,15.65560085740546,59.85504920741025,27.938430732129238,54.648702348769554,66.05374018843582,64.48546964151896,91.17245702122092,69.89757242422013,82.03589022019318
64.42696516017786,53.97139318165949,0.1367578597958663,5.176405273176565,71.73295476508197,63.92003651455044,67.85923814517723,61.973553610512425,48.59114123610703,56.461669367582935,91.78512484121939,63.21439998358248
90.20835812476497,43.57642229719348,60.696026157838304,76.87072632994622,58.65027055964317,7.370010095056568,56.955274671130084,95.0735839924654,37.325433721691304,70.83561135120331,31.52443085838581,85.7227868240054
53.15990941521902,55.125983337515606,23.32432093783787,88.94433032187547,58.91413040498472,54.123565493781086,25.45241286764155,28.04337789842889,75.88846161134757,74.57189747312131,78.12539470485392,90.32371853486968
45.58354876605093,75.11151938064589,39.024390306581424,10.691749214517078,45.04472250354801,24.01813339827461,60.708289563062145,65.62320611315405,60.91420878601731,22.355110899762543,49.85892169842616,26.971645416712263
36.49128946417169,0.31512246321626636,87.77670657163812,75.12744094176634,92.59204721143624,75.12627408696655,44.332624294393156,92.23879591035023,36.461479882259205,55.64908790409279,13.078597821131222,55.013293481270054
17.74149199021633,41.164749917887214,94.06652137601748,26.738208520374428,38.51967625503311,27.158893089243353,16.945581954384014,43.764059991619675,24.56727554547853,79.62944341156035,19.562234405996826,5.483455090351375
76.93281634517038,58.89562980369449,43.233849162616714,1.9687269592038925,74.11797699151434,26.18719017721658,32.42752438338016,69.10442626084543,59.49194431078612,62.43983389278674,44.54329539969214,14.127427850099107
64.26651422900159,8.134062185624725,14.082607663735436,83.3057034059185,69.80963185748786,5.030215625720147,5.267071475535456,22.48590471364561,46.36145467244502,97.64950829832594,18.495395358539145,50.41447280485977
83.30858815680469,69.12329497606626,19.715660052218574,38.44054526639672,25.182007378427805,22.99528714008866,45.32866476282741,9.55226341473293,16.626743755803652,96.99023740970969,69.00380254903492,68.24565510507438
65.7491704133854,38.23677928599124,52.84188136091311,40.05132206335556,17.006427856345308,18.745746098313752,19.772307515778266,8.273714652319097,4.3894808397072165,50.61578075662663,77.97734598451409,18.18776017806649
56.02797953724572,95.51498685325885,46.0465224319235,39.51780217230437,60.593765507692574,84.17066336990341,38.22238338876092,80.4273274845243,50.47414333053728,98.63783297840179,75.9241741787921,3.683969184425284
40.90499579039595,96.93284862785787,44.07861391268539,1.7697055333348755,26.13900863008962,4.930794172162201,47.00015380186382,23.781960059629228,88.0714328769227,33.08155433331955,54.522994119733944,49.842443550354545
95.51058550817795,8.719262182996756,22.089546465562005,3.955266626336784,39.30927963266105,76.30270731323012,95.89352294487335,77.76660195504891,4.654640626916784,15.762228291047098,53.01216750827082,86.77658129038996
7.064133263321793,96.52516247713014,63.013745681789224,37.49951932100397,53.350990785990135,34.00275123230219,18.863315812661885,96.76645796989291,67.64050315011268,2.323011818330023,99.4825203490875,14.634260199472015
68.59253996273492,8.449039755968624,81.01066730764879,98.02185068129027,4.383289066221108,90.09565927436498,38.66036563872035,81.19387933519823,74.13519981693743,1.0042620361229382,17.221617922448353,98.79203574680929
76.75050175168259,79.10115966590841,54.32510191753042,17.23402767444825,9.73595603413816,27.369805367693147,68.83029779546513,79.05901470011825,40.06293220491366,15.106548785401719,22.85745144322685,80.44508948286564
53.895637946401955,50.66449685734111,47.03538958664586,1.7151565152117354,19.051566541851916,0.4689609489156088,18.594638566287813,18.078961176239126,41.80554652153514,14.136056257258911,88.06328977502396,75.19935037121789
6.3988262100634135,70.20981028106546,76.73121422283523,10.58364878858714,71.41647180670509,2.7505137622391373,95.77122019761222,37.15917579854236,54.81620641352439,96.04615869318596,61.02958626783664,0.4731842946781528
11.794504093265024,66.20433079600596,18.56227900144579,37.11164087358024,1.5360793845116905,37.891310243303565,92.58483895190493,63.58559587975113,52.959011595516955,81.23410337036626,48.07199760165099,48.90094572993995
68.70649489271526,53.44233312133594,50.01320511690005,17.655821491265655,39.01698699091845,4.728396488484976,99.10123195950177,52.529362025928094,40.96139806587361,53.92102608357927,64.81225174968304,66.60850279839435
25.13354626271298,34.16865453433109,73.9097045067133,74.07728477152527,60.08159469571013,51.582164630834846,43.219166790458964,12.200016965899652,49.63123662815047,72.61452093254684,0.7715875214304169,31.804560972341577
22.309952037488546,33.843083181771824,85.62853347452986,27.24259021526092,29.9679199619167,42.302628370052695,5.022246293616783,6.469924702527663,75.03989339064081,28.521238923885917,4.349960519917762,98.02389729898073
42.65546844956154,88.74519070489563,55.04068646490793,9.328612641893075,84.61779059764983,67.85088024383367,90.88016956180655,91.4239512890447,86.4701440756864,44.17471638491841,4.841083924604028,2.105865156175102
86.82564110526727,97.83338994762435,34.51928870287515,92.3018469850976,91.68657962200493,86.99773967839846,33.39827267181863,19.54698951131123,9.52184671241002,99.04497699660322,82.93515801511273,41.404084564183755
8.829923073264933,6.436592918789142,84.068765332437,34.13201072276419,69.75856512731727,21.554481609272948,23.3011226399668,9.663653215162228,28.17739093579522,9.34103621096234,32.759938568709245,32.32827368290854
41.90735354643426,30.080929506325816,63.55517764183691,23.19013432357614,96.05596216061873,6.546772764619535,25.700492109661532,64.43237240489373,4.926636096032622,83.44379772606399,94.35275363659909,38.527551150124474
24.363003212373112,25.220598677954133,40.522018138043826,19.071169602433592,28.121970330348724,98.63753669147752,73.48204981471285,94.29559422369785,68.9096048959464,91.30497262721609,4.158478422079437,63.40248486461826
14.283797945414412,91.7808660499185,57.8223450512636,4.547818917416291,18.460922610438203,90.95978708806017,88.8197743167793,34.30175608511301,42.918456650555946,18.307624012927505,45.50568128408178,41.56319563149869
70.51283625783098,3.543484664684815,57.867750818387485,79.85081645840819,28.91821819148501,99.8001404782514,48.24460912773202,85.37878719160742,72.27538709190637,13.504241117961435,10.866382438021693,95.06650057033312
8.170185420517695,49.480394904888556,67.33521384602012,14.561585043032787,85.84224074979045,75.72893517530713,52.14180430650352,64.7707224183921,38.7253666457167,69.06066258078093,48.06825789790917,81.8019875730697
30.083863121549815,14.626924976477351,58.76781093890154,23.313044080291366,95.33803190174017,94.06651944258341,12.505705510828214,41.09157476510463,42.44578430090916,10.145472435129888,67.10078097626959,28.96538774120089
91.6303068896071,2.868090436060977,20.67043703875203,45.60224642704743,52.493226793367555,91.61163554044666,28.660776883211025,6.527261087691749,10.378338103068717,93.27947643581436,98.72021262911099,20.6618049109785
37.92177813501812,60.30741568115809,27.168015837829785,1.303650591063954,63.860101746429784,93.61883783978251,99.54109729291115,88.03673833431954,48.94427024437874,42.191130121083965,60.29769998437375,39.841745338820566
